t,active,counts,b,r
24.761215539396517,0.4621760241856919,1371.0129642407921,0.4841837622186406,0.8040313784701083
25.49861675687631,0.46181350584763686,1357.0595639623355,0.4842403601539283,0.8029112639607718
26.237615915784264,0.46145031772283546,1343.278492488048,0.48429687754409606,0.8017902877054244
26.978089496781003,0.46108652083562235,1329.669765740981,0.48435330440577024,0.8006686446471096
27.7199249689839,0.46072217077495814,1316.2331005095757,0.48440963172774854,0.7995465120670922
28.463019745265186,0.46035731821357967,1302.9679519396086,0.4844658513765149,0.798424051276986
29.20728036674809,0.4599920093096994,1289.8735446671694,0.48452195602074305,0.7973014089526091
29.95262168676953,0.4596262861164968,1276.948901989897,0.4845779390571317,0.796178718458645
30.69896614540909,0.45926018694118065,1264.1928716491711,0.48463379454438005,0.795056101027073
31.44624308294131,0.458893746685311,1251.604149330767,0.48468951714128744,0.7939336668681574
32.19438816642684,0.4585269971303447,1239.1812987311826,0.4847451020544075,0.7928115161032664
32.9433427486634,0.4581599672526493,1226.9227715100324,0.48480054498168074,0.7916897397917413
33.69305346553424,0.4577926834258897,1214.8269220305526,0.48485584207470356,0.7905684205933615
34.44347168363923,0.4574251696912731,1202.8920235507358,0.4849109898907098,0.7894476336491792
35.19455311049203,0.4570574479556334,1191.116280814911,0.4849659853573679,0.7883274472130596
35.94625737957334,0.45668953818987873,1179.4978421811998,0.4850208257364148,0.787207923315686
36.69854772516932,0.45632145859628503,1168.0348095803056,0.4850755085945089,0.786089118289845
37.451390663022885,0.4559532257607643,1156.7252477178577,0.4851300317750604,0.784971083282932
